caseid,schoolid,score,cohort90,female,sclass,schtype,schurban,schdenom
5179,408,3,-6,1,4,0,1,0
5178,408,22,-6,1,2,0,1,0
5175,408,0,-6,1,4,0,1,0
5176,408,37,-6,1,1,0,1,0
17317,408,25,-2,1,3,0,1,0
11615,408,23,-4,1,4,0,1,0
17310,408,13,-2,1,2,0,1,0
11613,408,39,-4,1,4,0,1,0
11612,408,18,-4,1,3,0,1,0
17316,408,9,-2,1,3,0,1,0
17311,408,30,-2,1,3,0,1,0
17313,408,43,-2,1,2,0,1,0
11605,408,39,-4,1,2,0,1,0
11609,408,49,-4,1,3,0,1,0
11610,408,36,-4,1,2,0,1,0
11611,408,14,-4,1,1,0,1,0
11606,408,41,-4,1,2,0,1,0
21965,409,24,0,0,3,0,1,0
36698,409,34,8,1,3,0,1,0
29810,409,52,6,0,3,0,1,0
36693,409,39,8,0,4,0,1,0
36689,409,27,8,0,3,0,1,0
21966,409,28,0,0,2,0,1,0
21969,409,0,0,0,1,0,1,0
36695,409,41,8,0,3,0,1,0
36696,409,56,8,0,2,0,1,0
36697,409,2,8,1,4,0,1,0
5181,409,36,-6,0,4,0,1,0
5180,409,30,-6,0,2,0,1,0
5182,409,19,-6,0,2,0,1,0
5183,409,40,-6,0,3,0,1,0
5184,409,19,-6,0,3,0,1,0
11627,409,0,-4,1,4,0,1,0
11623,409,35,-4,1,1,0,1,0
11626,409,53,-4,1,1,0,1,0
11625,409,26,-4,1,3,0,1,0
17321,409,34,-2,1,2,0,1,0
11617,409,17,-4,0,3,0,1,0
11616,409,0,-4,0,3,0,1,0
11618,409,0,-4,0,3,0,1,0
11624,409,9,-4,0,3,0,1,0
5186,409,0,-6,0,4,0,1,0
5187,409,46,-6,0,2,0,1,0
5191,409,0,-6,0,3,0,1,0
5189,409,44,-6,0,3,0,1,0
5190,409,0,-6,0,3,0,1,0
17326,409,33,-2,0,3,0,1,0
29811,409,44,6,1,4,0,1,0
29812,409,27,6,1,3,0,1,0
29809,409,28,6,1,4,0,1,0
29808,409,57,6,1,2,0,1,0
21968,409,22,0,1,1,0,1,0
36694,409,32,8,1,4,0,1,0
36690,409,32,8,1,3,0,1,0
36692,409,44,8,1,3,0,1,0
36691,409,22,8,1,1,0,1,0
17322,409,14,-2,1,1,0,1,0
17327,409,0,-2,1,3,0,1,0
17328,409,47,-2,1,2,0,1,0
17325,409,22,-2,1,3,0,1,0
17323,409,11,-2,1,4,0,1,0
21967,409,42,0,1,4,0,1,0
21963,409,14,0,1,2,0,1,0
21953,409,0,0,1,1,0,1,0
21961,409,7,0,1,3,0,1,0
21957,409,27,0,1,2,0,1,0
21964,409,20,0,0,1,0,1,0
11619,409,0,-4,1,3,0,1,0
5194,409,0,-6,1,4,0,1,0
11620,409,0,-4,1,2,0,1,0
11621,409,5,-4,1,2,0,1,0
11622,409,17,-4,1,2,0,1,0
5185,409,0,-6,1,3,0,1,0
21962,409,42,0,0,3,0,1,0
5193,409,0,-6,1,3,0,1,0
5188,409,22,-6,1,3,0,1,0
5192,409,0,-6,1,3,0,1,0
21952,409,0,0,0,1,0,1,0
21960,409,24,0,0,2,0,1,0
21955,409,16,0,0,4,0,1,0
21959,409,0,0,0,3,0,1,0
21958,409,4,0,0,3,0,1,0
21956,409,0,0,0,3,0,1,0
21954,409,0,0,0,3,0,1,0
21975,410,15,0,0,4,0,1,0
21973,410,44,0,0,1,0,1,0
36714,410,30,8,0,2,0,1,0
11649,410,26,-4,0,2,0,1,0
17332,410,41,-2,0,1,0,1,0
17331,410,26,-2,0,2,0,1,0
17333,410,55,-2,0,2,0,1,0
17335,410,37,-2,0,1,0,1,0
17339,410,12,-2,0,2,0,1,0
17334,410,47,-2,0,3,0,1,0
36716,410,31,8,0,2,0,1,0
36717,410,32,8,0,2,0,1,0
21970,410,22,0,0,2,0,1,0
21972,410,28,0,0,3,0,1,0
29813,410,47,6,0,2,0,1,0
29815,410,36,6,0,3,0,1,0
29814,410,36,6,0,1,0,1,0
29816,410,35,6,0,3,0,1,0
36710,410,30,8,0,4,0,1,0
21977,410,27,0,0,2,0,1,0
5206,410,39,-6,0,2,0,1,0
5207,410,0,-6,0,3,0,1,0
29819,410,29,6,0,2,0,1,0
11643,410,12,-4,0,3,0,1,0
11640,410,33,-4,0,4,0,1,0
11644,410,9,-4,0,4,0,1,0
36709,410,29,8,0,3,0,1,0
36707,410,40,8,0,1,0,1,0
29820,410,17,6,0,2,0,1,0
36702,410,32,8,0,2,0,1,0
36701,410,26,8,0,4,0,1,0
36712,410,25,8,1,1,0,1,0
5197,410,15,-6,1,3,0,1,0
5205,410,13,-6,0,2,0,1,0
5204,410,3,-6,0,3,0,1,0
5202,410,17,-6,1,2,0,1,0
5198,410,25,-6,1,3,0,1,0
5201,410,0,-6,1,3,0,1,0
5203,410,0,-6,1,3,0,1,0
11637,410,11,-4,0,3,0,1,0
11639,410,22,-4,0,2,0,1,0
11635,410,25,-4,0,2,0,1,0
5200,410,25,-6,0,3,0,1,0
5199,410,20,-6,0,2,0,1,0
5195,410,12,-6,0,2,0,1,0
5196,410,0,-6,0,3,0,1,0
11634,410,12,-4,0,3,0,1,0
11632,410,15,-4,1,3,0,1,0
11631,410,42,-4,1,2,0,1,0
11633,410,0,-4,1,2,0,1,0
11636,410,47,-4,1,2,0,1,0
5215,410,48,-6,1,2,0,1,0
11630,410,29,-4,1,1,0,1,0
5216,410,47,-6,1,1,0,1,0
5208,410,14,-6,1,3,0,1,0
5210,410,49,-6,1,1,0,1,0
5212,410,36,-6,1,2,0,1,0
5209,410,21,-6,1,1,0,1,0
11638,410,47,-4,1,3,0,1,0
11641,410,33,-4,1,2,0,1,0
5213,410,46,-6,1,2,0,1,0
11642,410,0,-4,1,1,0,1,0
5214,410,23,-6,1,1,0,1,0
36700,410,29,8,1,3,0,1,0
36699,410,29,8,1,2,0,1,0
36703,410,30,8,1,1,0,1,0
36704,410,50,8,1,1,0,1,0
29818,410,15,6,1,4,0,1,0
29822,410,32,6,1,3,0,1,0
29821,410,38,6,1,3,0,1,0
29817,410,32,6,1,2,0,1,0
36715,410,47,8,1,2,0,1,0
36718,410,48,8,1,1,0,1,0
36713,410,46,8,1,2,0,1,0
36705,410,46,8,1,2,0,1,0
36706,410,30,8,1,3,0,1,0
36711,410,40,8,1,3,0,1,0
36708,410,55,8,1,1,0,1,0
11629,410,20,-4,0,1,0,1,0
11647,410,19,-4,1,3,0,1,0
11646,410,24,-4,1,2,0,1,0
11648,410,28,-4,1,1,0,1,0
17329,410,34,-2,1,3,0,1,0
11628,410,19,-4,0,3,0,1,0
5211,410,48,-6,0,1,0,1,0
5217,410,0,-6,0,4,0,1,0
21976,410,42,0,1,3,0,1,0
21971,410,0,0,1,4,0,1,0
17340,410,39,-2,1,1,0,1,0
21974,410,33,0,1,2,0,1,0
17330,410,8,-2,1,4,0,1,0
17336,410,49,-2,1,1,0,1,0
17338,410,42,-2,1,2,0,1,0
11645,410,48,-4,1,2,0,1,0
29825,411,15,6,0,3,0,1,0
21978,411,33,0,0,2,0,1,0
21980,411,27,0,0,3,0,1,0
17352,411,0,-2,0,1,0,1,0
17351,411,16,-2,0,2,0,1,0
29823,411,27,6,0,2,0,1,0
21992,411,35,0,0,1,0,1,0
21994,411,11,0,0,3,0,1,0
21984,411,16,0,0,3,0,1,0
21990,411,24,0,0,2,0,1,0
21988,411,9,0,0,4,0,1,0
17347,411,38,-2,0,1,0,1,0
36730,411,21,8,0,3,0,1,0
36729,411,43,8,0,4,0,1,0
36726,411,49,8,0,3,0,1,0
36731,411,27,8,0,3,0,1,0
36734,411,28,8,0,1,0,1,0
29829,411,25,6,0,2,0,1,0
29833,411,9,6,0,4,0,1,0
29831,411,16,6,0,3,0,1,0
36721,411,22,8,0,2,0,1,0
36719,411,5,8,0,4,0,1,0
29834,411,18,6,0,4,0,1,0
29835,411,15,6,0,4,0,1,0
17349,411,15,-2,1,1,0,1,0
29827,411,37,6,1,3,0,1,0
29826,411,50,6,1,1,0,1,0
29824,411,39,6,1,2,0,1,0
29828,411,18,6,1,3,0,1,0
29830,411,31,6,1,3,0,1,0
29832,411,15,6,1,3,0,1,0
21993,411,12,0,1,3,0,1,0
21991,411,0,0,1,1,0,1,0
21995,411,20,0,1,2,0,1,0
17348,411,28,-2,1,3,0,1,0
17345,411,29,-2,1,1,0,1,0
21989,411,45,0,1,1,0,1,0
17346,411,7,-2,0,2,0,1,0
17343,411,30,-2,0,2,0,1,0
17341,411,46,-2,0,1,0,1,0
36733,411,48,8,1,3,0,1,0
36728,411,52,8,1,2,0,1,0
36720,411,27,8,1,3,0,1,0
36723,411,42,8,1,3,0,1,0
36722,411,25,8,1,4,0,1,0
36727,411,55,8,1,2,0,1,0
36724,411,17,8,1,3,0,1,0
36725,411,46,8,1,2,0,1,0
36732,411,46,8,1,3,0,1,0
17354,411,34,-2,1,3,0,1,0
21979,411,8,0,1,2,0,1,0
17353,411,26,-2,1,1,0,1,0
17350,411,19,-2,1,4,0,1,0
21987,411,30,0,1,3,0,1,0
21983,411,25,0,1,3,0,1,0
21982,411,33,0,1,1,0,1,0
21985,411,22,0,1,2,0,1,0
21986,411,0,0,1,3,0,1,0
21981,411,19,0,1,2,0,1,0
5229,412,21,-6,0,2,0,0,0
5225,412,58,-6,0,1,0,0,0
5224,412,41,-6,0,3,0,0,0
11650,412,35,-4,0,1,0,0,0
11653,412,0,-4,0,1,0,0,0
11654,412,16,-4,0,3,0,0,0
17362,412,27,-2,1,2,0,0,0
17363,412,41,-2,1,1,0,0,0
5220,412,32,-6,0,2,0,0,0
5219,412,0,-6,0,3,0,0,0
17360,412,42,-2,1,3,0,0,0
5218,412,0,-6,0,3,0,0,0
17364,412,17,-2,1,2,0,0,0
21997,412,44,0,0,3,0,0,0
17370,412,23,-2,0,3,0,0,0
17366,412,0,-2,0,4,0,0,0
22001,412,32,0,0,3,0,0,0
21999,412,31,0,0,1,0,0,0
22000,412,8,0,0,2,0,0,0
11655,412,40,-4,0,3,0,0,0
11659,412,26,-4,0,2,0,0,0
11658,412,8,-4,0,2,0,0,0
17365,412,23,-2,0,1,0,0,0
17361,412,21,-2,0,2,0,0,0
17355,412,8,-2,0,4,0,0,0
17357,412,5,-2,0,3,0,0,0
22002,412,24,0,0,3,0,0,0
36747,412,32,8,1,2,0,0,0
36746,412,39,8,1,2,0,0,0
36742,412,56,8,1,1,0,0,0
36748,412,39,8,1,2,0,0,0
36751,412,46,8,1,1,0,0,0
36753,412,33,8,1,2,0,0,0
29840,412,38,6,1,2,0,0,0
29839,412,46,6,1,1,0,0,0
36740,412,35,8,1,1,0,0,0
36737,412,31,8,1,1,0,0,0
29841,412,50,6,1,3,0,0,0
29842,412,35,6,1,3,0,0,0
17367,412,17,-2,1,2,0,0,0
21998,412,29,0,1,1,0,0,0
22003,412,51,0,1,1,0,0,0
22005,412,41,0,1,3,0,0,0
17369,412,30,-2,1,3,0,0,0
21996,412,37,0,1,2,0,0,0
17371,412,0,-2,1,4,0,0,0
36754,412,54,8,1,2,0,0,0
36757,412,56,8,1,1,0,0,0
36755,412,48,8,1,1,0,0,0
22007,412,20,0,1,4,0,0,0
22008,412,23,0,1,3,0,0,0
29837,412,35,6,1,2,0,0,0
29836,412,55,6,1,2,0,0,0
29838,412,56,6,1,1,0,0,0
5232,412,37,-6,1,1,0,0,0
5231,412,31,-6,1,4,0,0,0
5230,412,21,-6,1,1,0,0,0
11652,412,32,-4,1,3,0,0,0
5233,412,45,-6,1,2,0,0,0
11651,412,0,-4,1,1,0,0,0
11656,412,13,-4,1,2,0,0,0
5221,412,14,-6,1,3,0,0,0
5222,412,22,-6,1,3,0,0,0
36756,412,48,8,0,2,0,0,0
5228,412,48,-6,1,1,0,0,0
5227,412,29,-6,1,1,0,0,0
5223,412,22,-6,1,3,0,0,0
5226,412,32,-6,1,2,0,0,0
22004,412,43,0,0,2,0,0,0
36738,412,28,8,0,3,0,0,0
29843,412,28,6,0,1,0,0,0
36739,412,29,8,0,2,0,0,0
36741,412,57,8,0,1,0,0,0
17359,412,41,-2,1,2,0,0,0
22006,412,33,0,0,3,0,0,0
17358,412,49,-2,1,3,0,0,0
36752,412,25,8,0,2,0,0,0
36749,412,50,8,0,1,0,0,0
11657,412,34,-4,1,1,0,0,0
36750,412,37,8,0,2,0,0,0
36743,412,47,8,0,1,0,0,0
36744,412,44,8,0,3,0,0,0
17356,412,27,-2,1,2,0,0,0
36745,412,55,8,0,3,0,0,0
36759,413,45,8,1,3,0,0,0
36764,413,54,8,1,2,0,0,0
36758,413,27,8,1,4,0,0,0
29849,413,40,6,1,3,0,0,0
29846,413,53,6,1,1,0,0,0
36771,413,31,8,1,3,0,0,0
36778,413,26,8,1,2,0,0,0
36765,413,62,8,1,2,0,0,0
36770,413,25,8,1,2,0,0,0
36766,413,51,8,1,3,0,0,0
11666,413,25,-4,1,2,0,0,0
17372,413,53,-2,1,2,0,0,0
17374,413,32,-2,1,3,0,0,0
17375,413,60,-2,1,1,0,0,0
11669,413,30,-4,1,2,0,0,0
11667,413,18,-4,1,2,0,0,0
29844,413,59,6,1,2,0,0,0
22012,413,43,0,1,3,0,0,0
22013,413,45,0,1,1,0,0,0
17376,413,60,-2,1,1,0,0,0
17377,413,47,-2,1,3,0,0,0
22011,413,55,0,1,2,0,0,0
22009,413,45,0,1,1,0,0,0
36780,413,37,8,1,2,0,0,0
17379,413,0,-2,0,2,0,0,0
17378,413,38,-2,0,1,0,0,0
36774,413,40,8,0,3,0,0,0
36773,413,33,8,0,1,0,0,0
36772,413,46,8,0,4,0,0,0
11661,413,0,-4,0,3,0,0,0
5249,413,5,-6,0,3,0,0,0
17373,413,55,-2,0,1,0,0,0
11663,413,25,-4,0,2,0,0,0
11668,413,31,-4,0,2,0,0,0
5246,413,0,-6,0,3,0,0,0
36762,413,56,8,0,1,0,0,0
36761,413,62,8,0,1,0,0,0
36760,413,50,8,0,2,0,0,0
36763,413,55,8,0,3,0,0,0
36767,413,27,8,0,3,0,0,0
36769,413,34,8,0,1,0,0,0
22010,413,44,0,0,1,0,0,0
17380,413,45,-2,0,1,0,0,0
29848,413,44,6,0,1,0,0,0
29845,413,52,6,0,1,0,0,0
29847,413,36,6,0,3,0,0,0
36768,413,49,8,0,2,0,0,0
5244,413,0,-6,1,3,0,0,0
5247,413,0,-6,1,2,0,0,0
5248,413,6,-6,1,1,0,0,0
5243,413,30,-6,1,1,0,0,0
5241,413,28,-6,1,2,0,0,0
5239,413,49,-6,1,2,0,0,0
11665,413,28,-4,1,3,0,0,0
36781,413,53,8,0,1,0,0,0
11660,413,20,-4,1,3,0,0,0
11664,413,42,-4,1,3,0,0,0
11662,413,0,-4,1,2,0,0,0
5245,413,0,-6,0,4,0,0,0
5235,413,17,-6,0,3,0,0,0
5234,413,37,-6,0,2,0,0,0
36775,413,34,8,0,2,0,0,0
5240,413,0,-6,0,2,0,0,0
5242,413,45,-6,0,1,0,0,0
5238,413,56,-6,1,2,0,0,0
5236,413,28,-6,1,2,0,0,0
5237,413,37,-6,1,3,0,0,0
36776,413,53,8,0,2,0,0,0
36779,413,26,8,0,1,0,0,0
36777,413,62,8,0,2,0,0,0
36787,414,39,8,1,2,0,0,0
17383,414,18,-2,0,1,0,0,0
29851,414,28,6,0,1,0,0,0
17381,414,16,-2,0,1,0,0,0
36788,414,57,8,1,1,0,0,0
17382,414,35,-2,1,3,0,0,0
29850,414,29,6,1,2,0,0,0
36785,414,40,8,0,2,0,0,0
36784,414,43,8,1,2,0,0,0
36786,414,58,8,1,2,0,0,0
5259,415,0,-6,1,2,0,0,0
5261,415,24,-6,1,1,0,0,0
5260,415,0,-6,1,2,0,0,0
11670,415,0,-4,1,3,0,0,0
22018,415,12,0,0,2,0,0,0
22017,415,12,0,0,2,0,0,0
22016,415,19,0,0,3,0,0,0
36789,415,42,8,0,2,0,0,0
22019,415,13,0,0,3,0,0,0
22021,415,12,0,0,2,0,0,0
5256,415,0,-6,0,3,0,0,0
11671,415,0,-4,0,3,0,0,0
17384,415,6,-2,0,3,0,0,0
5258,415,0,-6,0,2,0,0,0
22015,415,0,0,0,2,0,0,0
17388,415,9,-2,0,4,0,0,0
17385,415,11,-2,0,2,0,0,0
17387,415,14,-2,0,3,0,0,0
5257,415,0,-6,0,2,0,0,0
5250,415,0,-6,0,3,0,0,0
22020,415,0,0,1,2,0,0,0
22022,415,26,0,1,3,0,0,0
11672,415,0,-4,1,2,0,0,0
17389,415,3,-2,1,3,0,0,0
11673,415,15,-4,1,4,0,0,0
5255,415,16,-6,0,2,0,0,0
5253,415,0,-6,0,2,0,0,0
5252,415,12,-6,0,2,0,0,0
5254,415,11,-6,0,1,0,0,0
29852,415,49,6,1,1,0,0,0
5262,415,0,-6,1,3,0,0,0
29853,415,37,6,1,1,0,0,0
5251,415,0,-6,0,4,0,0,0
36802,416,20,8,0,3,0,0,0
36799,416,54,8,0,2,0,0,0
29863,416,52,6,1,1,0,0,0
29865,416,62,6,1,1,0,0,0
29862,416,59,6,1,4,0,0,0
5265,416,49,-6,1,1,0,0,0
5266,416,8,-6,1,3,0,0,0
36800,416,41,8,1,1,0,0,0
36804,416,20,8,1,3,0,0,0
36801,416,46,8,1,1,0,0,0
29861,416,33,6,1,1,0,0,0
36815,416,50,8,0,1,0,0,0
36796,416,41,8,0,1,0,0,0
36798,416,48,8,0,1,0,0,0
36797,416,57,8,0,2,0,0,0
5264,416,51,-6,1,1,0,0,0
36813,416,58,8,1,1,0,0,0
5263,416,51,-6,1,1,0,0,0
29866,416,28,6,0,3,0,0,0
36814,416,53,8,1,1,0,0,0
36816,416,51,8,1,1,0,0,0
17397,416,53,-2,0,1,0,0,0
22025,416,14,0,0,1,0,0,0
22028,416,29,0,0,1,0,0,0
22029,416,49,0,0,1,0,0,0
22023,416,41,0,0,1,0,0,0
17398,416,55,-2,0,1,0,0,0
36803,416,41,8,0,1,0,0,0
11677,416,53,-4,1,1,0,0,0
11678,416,40,-4,1,1,0,0,0
22031,416,27,0,0,2,0,0,0
5268,416,56,-6,1,3,0,0,0
11676,416,27,-4,1,1,0,0,0
11675,416,35,-4,1,3,0,0,0
11679,416,56,-4,1,1,0,0,0
11682,416,17,-4,0,2,0,0,0
11680,416,15,-4,0,3,0,0,0
5269,416,54,-6,0,2,0,0,0
17396,416,14,-2,0,3,0,0,0
17390,416,56,-2,0,1,0,0,0
17391,416,0,-2,0,4,0,0,0
36805,416,62,8,0,1,0,0,0
36807,416,59,8,0,2,0,0,0
36806,416,62,8,0,1,0,0,0
5267,416,31,-6,0,2,0,0,0
36812,416,36,8,0,1,0,0,0
36809,416,56,8,0,2,0,0,0
36811,416,40,8,0,1,0,0,0
36808,416,34,8,1,3,0,0,0
22032,416,41,0,1,1,0,0,0
29854,416,58,6,1,3,0,0,0
29858,416,69,6,1,1,0,0,0
22030,416,16,0,1,2,0,0,0
22027,416,60,0,1,1,0,0,0
22026,416,48,0,1,2,0,0,0
29859,416,61,6,0,1,0,0,0
29864,416,45,6,0,1,0,0,0
29855,416,43,6,0,1,0,0,0
29856,416,42,6,0,2,0,0,0
29860,416,40,6,1,2,0,0,0
29857,416,43,6,0,1,0,0,0
11681,416,18,-4,1,2,0,0,0
17399,416,23,-2,1,2,0,0,0
22024,416,22,0,1,2,0,0,0
17395,416,20,-2,1,3,0,0,0
17393,416,19,-2,1,4,0,0,0
17394,416,21,-2,1,3,0,0,0
11683,416,23,-4,1,1,0,0,0
17392,416,11,-2,1,1,0,0,0
11684,416,33,-4,1,1,0,0,0
11685,416,55,-4,1,1,0,0,0
29868,417,45,6,0,1,0,1,0
29870,417,57,6,0,2,0,1,0
11697,417,31,-4,0,2,0,1,0
11693,417,12,-4,0,2,0,1,0
11688,417,42,-4,0,2,0,1,0
11696,417,31,-4,0,1,0,1,0
22034,417,37,0,0,3,0,1,0
17407,417,53,-2,0,1,0,1,0
11691,417,0,-4,0,3,0,1,0
17400,417,41,-2,0,3,0,1,0
11699,417,44,-4,0,2,0,1,0
11687,417,31,-4,0,1,0,1,0
36830,417,22,8,0,1,0,1,0
36832,417,16,8,0,3,0,1,0
36828,417,40,8,0,2,0,1,0
36824,417,18,8,0,3,0,1,0
36831,417,32,8,1,1,0,1,0
36833,417,47,8,0,1,0,1,0
36834,417,40,8,1,2,0,1,0
29871,417,32,6,0,1,0,1,0
29873,417,39,6,0,2,0,1,0
36817,417,30,8,0,2,0,1,0
29872,417,13,6,0,3,0,1,0
36823,417,32,8,0,1,0,1,0
36822,417,25,8,0,4,0,1,0
36827,417,55,8,1,3,0,1,0
36819,417,20,8,0,4,0,1,0
36829,417,36,8,1,4,0,1,0
36820,417,24,8,1,3,0,1,0
36821,417,20,8,1,4,0,1,0
36825,417,25,8,1,3,0,1,0
29867,417,52,6,1,1,0,1,0
36818,417,41,8,1,3,0,1,0
29869,417,47,6,1,3,0,1,0
22042,417,9,0,1,3,0,1,0
11694,417,35,-4,1,3,0,1,0
11692,417,0,-4,1,4,0,1,0
36826,417,36,8,1,3,0,1,0
11700,417,9,-4,1,3,0,1,0
11695,417,0,-4,1,4,0,1,0
11698,417,24,-4,1,2,0,1,0
11690,417,37,-4,1,2,0,1,0
17404,417,0,-2,1,3,0,1,0
17405,417,13,-2,1,3,0,1,0
17406,417,27,-2,1,4,0,1,0
11701,417,2,-4,1,4,0,1,0
17403,417,0,-2,1,3,0,1,0
17402,417,2,-2,1,3,0,1,0
22041,417,29,0,1,1,0,1,0
22039,417,16,0,1,3,0,1,0
22038,417,34,0,1,1,0,1,0
22040,417,22,0,1,3,0,1,0
22033,417,42,0,1,2,0,1,0
22035,417,22,0,1,4,0,1,0
22037,417,35,0,1,1,0,1,0
22036,417,44,0,1,3,0,1,0
5277,417,44,-6,0,1,0,1,0
5270,417,20,-6,0,2,0,1,0
11689,417,51,-4,1,2,0,1,0
5271,417,5,-6,0,3,0,1,0
5275,417,0,-6,0,1,0,1,0
5272,417,23,-6,0,2,0,1,0
5273,417,47,-6,1,1,0,1,0
11686,417,11,-4,1,3,0,1,0
5274,417,15,-6,1,2,0,1,0
5276,417,0,-6,1,4,0,1,0
22048,418,48,0,1,1,0,1,0
29878,418,42,6,1,2,0,1,0
29874,418,41,6,1,3,0,1,0
29875,418,29,6,1,1,0,1,0
29879,418,41,6,1,1,0,1,0
11709,418,29,-4,1,4,0,1,0
11710,418,30,-4,1,1,0,1,0
11707,418,26,-4,1,3,0,1,0
22047,418,1,0,1,3,0,1,0
22044,418,37,0,1,2,0,1,0
17409,418,40,-2,1,1,0,1,0
17414,418,51,-2,1,1,0,1,0
17413,418,46,-2,1,1,0,1,0
11706,418,50,-4,1,2,0,1,0
36846,418,46,8,1,4,0,1,0
5292,418,13,-6,0,2,0,1,0
36845,418,35,8,1,2,0,1,0
36844,418,36,8,1,1,0,1,0
11708,418,39,-4,0,2,0,1,0
11702,418,48,-4,0,1,0,1,0
11711,418,32,-4,0,2,0,1,0
17410,418,42,-2,0,4,0,1,0
29881,418,42,6,1,3,0,1,0
36835,418,49,8,1,3,0,1,0
36836,418,47,8,1,2,0,1,0
29882,418,39,6,1,2,0,1,0
36843,418,59,8,1,3,0,1,0
36841,418,30,8,1,2,0,1,0
36837,418,35,8,1,1,0,1,0
36839,418,36,8,1,1,0,1,0
36838,418,48,8,1,3,0,1,0
11703,418,8,-4,0,4,0,1,0
17411,418,39,-2,0,2,0,1,0
17412,418,27,-2,0,3,0,1,0
22043,418,38,0,0,2,0,1,0
5287,418,34,-6,0,4,0,1,0
5288,418,31,-6,0,2,0,1,0
5289,418,30,-6,0,1,0,1,0
29877,418,30,6,0,1,0,1,0
5286,418,23,-6,0,2,0,1,0
22046,418,32,0,0,3,0,1,0
36840,418,24,8,0,1,0,1,0
29876,418,42,6,0,1,0,1,0
29880,418,52,6,0,1,0,1,0
11705,418,10,-4,1,2,0,1,0
5281,418,19,-6,1,2,0,1,0
5280,418,3,-6,1,3,0,1,0
5279,418,44,-6,1,3,0,1,0
11704,418,41,-4,1,2,0,1,0
5282,418,23,-6,1,3,0,1,0
5283,418,38,-6,1,1,0,1,0
5290,418,43,-6,0,1,0,1,0
5284,418,35,-6,0,3,0,1,0
5291,418,25,-6,0,2,0,1,0
5278,418,42,-6,1,1,0,1,0
5285,418,0,-6,0,1,0,1,0
36842,418,42,8,0,1,0,1,0
29888,419,51,6,1,1,0,0,0
29886,419,33,6,1,3,0,0,0
29895,419,36,6,1,3,0,0,0
29896,419,58,6,1,1,0,0,0
29889,419,55,6,1,1,0,0,0
29894,419,58,6,1,3,0,0,0
29893,419,35,6,1,3,0,0,0
29885,419,46,6,0,2,0,0,0
36869,419,41,8,1,3,0,0,0
36872,419,37,8,1,2,0,0,0
36868,419,44,8,1,3,0,0,0
36867,419,31,8,1,3,0,0,0
36866,419,43,8,1,2,0,0,0
29890,419,28,6,0,2,0,0,0
29887,419,42,6,0,4,0,0,0
36873,419,41,8,1,4,0,0,0
29884,419,42,6,0,1,0,0,0
36874,419,16,8,1,3,0,0,0
29897,419,26,6,1,2,0,0,0
36854,419,41,8,1,3,0,0,0
36853,419,52,8,1,2,0,0,0
36858,419,43,8,1,1,0,0,0
36848,419,47,8,1,1,0,0,0
36865,419,44,8,1,2,0,0,0
36862,419,26,8,1,3,0,0,0
36863,419,27,8,1,3,0,0,0
36852,419,66,8,1,2,0,0,0
36859,419,45,8,1,3,0,0,0
36851,419,62,8,1,1,0,0,0
29883,419,55,6,1,1,0,0,0
36861,419,35,8,0,2,0,0,0
36860,419,53,8,0,1,0,0,0
36857,419,56,8,0,2,0,0,0
36871,419,28,8,0,2,0,0,0
36864,419,37,8,0,2,0,0,0
36870,419,39,8,0,1,0,0,0
36875,419,40,8,0,1,0,0,0
29892,419,35,6,0,2,0,0,0
29898,419,32,6,0,2,0,0,0
29891,419,55,6,0,1,0,0,0
36856,419,56,8,0,1,0,0,0
36855,419,4,8,0,1,0,0,0
36849,419,3,8,0,4,0,0,0
36850,419,56,8,0,1,0,0,0
17415,419,5,-2,0,3,0,0,0
11718,419,6,-4,0,2,0,0,0
11716,419,38,-4,0,2,0,0,0
11715,419,32,-4,0,2,0,0,0
11728,419,38,-4,0,1,0,0,0
11719,419,0,-4,0,3,0,0,0
11721,419,3,-4,0,1,0,0,0
5293,419,28,-6,0,1,0,0,0
5296,419,54,-6,0,3,0,0,0
5298,419,36,-6,0,2,0,0,0
5295,419,40,-6,0,2,0,0,0
11714,419,0,-4,0,4,0,0,0
11713,419,19,-4,0,3,0,0,0
5301,419,39,-6,0,3,0,0,0
11712,419,12,-4,0,1,0,0,0
17424,419,38,-2,0,3,0,0,0
5294,419,38,-6,1,3,0,0,0
5297,419,26,-6,1,2,0,0,0
22064,419,33,0,0,3,0,0,0
22062,419,26,0,0,2,0,0,0
22059,419,55,0,0,4,0,0,0
11720,419,30,-4,1,1,0,0,0
11722,419,44,-4,1,2,0,0,0
5299,419,12,-6,1,3,0,0,0
11717,419,47,-4,1,3,0,0,0
5300,419,30,-6,1,3,0,0,0
11723,419,51,-4,1,1,0,0,0
17432,419,32,-2,0,3,0,0,0
17433,419,27,-2,0,1,0,0,0
17428,419,2,-2,0,3,0,0,0
17427,419,20,-2,0,2,0,0,0
22057,419,27,0,0,3,0,0,0
22049,419,51,0,0,4,0,0,0
22052,419,32,0,0,3,0,0,0
17434,419,31,-2,0,3,0,0,0
17438,419,40,-2,0,3,0,0,0
17436,419,13,-2,0,3,0,0,0
17426,419,26,-2,0,2,0,0,0
22054,419,61,0,1,1,0,0,0
22053,419,33,0,1,1,0,0,0
17429,419,37,-2,1,1,0,0,0
17430,419,19,-2,1,1,0,0,0
17431,419,34,-2,1,4,0,0,0
17421,419,52,-2,1,1,0,0,0
